id,text,sentiment
274,I need to get my mental health together cus I'm crazy lmao,-1
275,"RT @faguettte: Your wcw blames their depression on planets being in retrograde to cover up how much of a mess they are, it's me I'm your wcw",-1
276,"""NO FOR REAL YOU'RE GIVING ME ANXIETY ASHLEY STOP"" https://t.co/h5tV0SYGFt",-1
277,Part of my #selfcare is to carry a bottle of lemon water with me at all times. #mentalhealth #depression https://t.co/QOrkTaBbMH,-1
278,Day 2 of depression but in Mexico,-1
279,RT @shonfaye: I think RuPaul's Drag Race and the contestants have treated Nina's mental health problems atrociously,-1
280,i just live tweeted my entire depression on my priv lol i feel absolutely great life is great,1
281,RT @truffIepup: i get the worst waves of depression and loneliness randomly and i hate it.,-1
282,RT @toodope915: if you suffer with depression.. there is always help..please call if your ever suicidal..rip #SuicideAwareness… ,-1
283,@midwestspitfire I feel weird liking these tweets but you describe depression so well that I've got to. (Hang in there.),-1
284,"RT @JazzaJohn: Even after pulse, Florida is 50th state in terms of spending to tackle mental health. Shocking. #FFPulse https://t.co/uZhGOB…",0
285,"Nice to know.... 
Jasmine essential oil increases serotonin production better than anti anxiety medication Known... https://t.co/LQNW2viPUU",1
286,Why can't I like... hack into myself and delete the program that gives me social anxiety lol,1
287,"Lol...Pastor, teacher, mental health nurse? Damn girl, are you sure your not #WonderWoman @CoriBush",-1
288,@JoshuaHeilman @CameronRusso im sure the millions of people like you telling them the way theyve felt all their lif… https://t.co/3bqGAcNiZS,1
289,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/soX9VdzJAQ,1
290,HSP105 prevents depression-like behavior by increasing hippocampal brain-derived neurotrophic factor levels in m... https://t.co/pPsrSTeddJ,1
291,i'm in bed eating gummy worms real depression hours,-1
292,Y'all out here using fidget spinners acting like Frank Costanza ain't gave us a fail safe anxiety reliever 20 years… https://t.co/I28HQeTLj5,1
293,RT @KingAndrew_: anxiety should not exist,-1
294,"One of these days, I'll be over my depression.",-1
295,What I've Learned About Managing Anxiety https://t.co/B2nQGZ3S5F #anxiety #depression #mentalhealth #1in4 #pnd… https://t.co/DcyGUx9E5Q,-1
296,"may june bring me many blessings: job, money, stability, emotional, mental &amp; physical health, friendships and opportunities 😇�?�?�",1
297,"RT @Ashton5SOS: Watching our tour diaries 😭 I miss you all so much! What the hell. 
Separation anxiety haha! What an amazing tour SLFL was �?�",-1
298,"RT @HealingMB: Forgiveness can lead to greater psychological well-being. Less anxiety, stress and fewer symptoms of depression. https://t.c…",1
299,"RT @TWLOHA: ""9 Things You Shouldn't Say to Someone With Depression (and What to Say Instead) (via @themightysite) https://t.co/aZk2Ff3uFv",1
300,depression finna ruin my summer,-1
301,Skeletor is my anxiety.,-1
302,There goes all my progress in my mental health. I'm so fucking broken,-1
303,"SADBOYS SADBOYS
WHAT U GONNA DO WHEN THE DEPRESSION COMES FOR U?",1
304,RT @DrDeniseMD: Your support for raising awareness of the importance of mental health leaves me with a smile.#gratitude https://t.co/LYRch6…,1
305,RT @charstarlene: My heart goes out to those of us whose anxiety has gone from crippling to an accelerating vomit/shit/deathlike ever since…,-1
306,When you wanna go see a movie but ur anxiety won't let you 🙃,-1
307,RT @HealingMB: Benefits of Yoga - Amazing for our for mental health #yoga #healing #mindfulness #meditation #healing https://t.co/i2vGlJgXFA,1
308,RT @martin_sen: #CrazySocks4Docs from across the Pacific - mental health shouldn't be hidden under trouser legs @venessb… ,1
309,Most Americans have some form mental health issue going on - cuz US breeds mental illness - so nobody can point fin… https://t.co/TcSPfKG1j6,1
310,@adhaves @jeremycorbyn Mental health is a huge issue. It came up in the public debate tonight which allowed me to c… https://t.co/hj94fNkdjM,-1
311,RT @rucev: Depression is like drowning except you can see everyone else around you breathing https://t.co/g4lp2adLnv,-1
312,Im here and i want to have a good time but i cant do anything bc everyones all busy so im suddenly The Depression,-1
313,RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,-1
314,"anxiety: everyone's talking shit about you
me: nonsense, everyone is focused on themselves, they're not thinking about me
depression: ever",-1
315,"No, YOU are have something in YOUR eye! https://t.co/7EV77bwZPQ",0
316,BBQ smoke is now the @EPA's last concern. https://t.co/1hP3ZaBswd,0
317,"*Depression hits✅*
*depression playlist✅*
*Regret living✅*
*suicide or self harm✅*
*lost in my mind*
Depression cycle nearly done 🤙�?�",-1
318,RT @_Belize: I know my depression is at it's peak when I don't even have a appetite after I smoke,-1
319,RT @SkyeCreativeONe: How come every female yoga instructor I know is an anxiety ridden cunty bitch? Isn't that the opposite of what they… ,-1
320,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/w5pFMZvVqZ,-1
321,RT @Gertsroyals: @TelegraphNews @heads_together I would love too see Royals focus some on mental health in the elderly. They deal wi… ,1
322,"RT @felicityward: Hi, I have anxiety, so I'll just have a decaf covfefe, thanks",1
323,RT @mikeeisenbath: Thoughts on #MentalIllness and #MentalHealthAwareness https://t.co/wOy5fkFcu6 #depression #sicknotweak #iamnotashamed @n…,-1
324,"RT @mavisaclidev: Me: My life is going so good, im so happy right now
My anxiety and depression: https://t.co/onndghFsh7",1
325,You're not alone https://t.co/ikGeu3mpdN,0
326,"RT @MikeBates: .@FLOTUS is talking about mental health today. 
She's an authority on it, as she is on Internet bullying.",0
327,"Anxiety can be debilitating. Luckily, these quick and natural remedies can help you battle that overwhelming war:… https://t.co/lWls4TUfUd",1
328,"RT @bchealthyliving: MT @victoriacaros: ""If you care about mental health, care about children. #MentalHealth issues begin in childhood"" htt…",-1
329,"RT @MyFavsTrash: Your mcm has severe anxiety, mental and physical exhaustion, self worth issues &amp; depression. It's me, i'm your mcm.",-1
330,RT @zachxr: memes are good for your mental health,1
331,"RT @thequeensheart: May is Mental Health Awareness Month, never let anyone suffer in silence. If you need to talk I am here. I understand.",1
332,why do i have crippling depression,-1
333,RT @Fact: The average high school student has the same level of anxiety as the average psychiatric patient would in 1950s.,1
334,"RT @RayaVlogs: anxiety: everyone's talking shit about you
me: nonsense, everyone is focused on themselves, they're not thinking about me
de…",-1
335,You've tried everything and nothing helps your depression. Maybe it's time to check out #TMS Therapy.,1
336,How Does Your Depression Affect Your Child? | World of Psychology https://t.co/hUlc5x0q9p,1
337,8 Depression Myths We Need To Stop Believing... https://t.co/kiasU2B2Ac https://t.co/n8YPDcHh8U,1
338,8 Depression Myths We Need To Stop Believing... https://t.co/dDHY4veYez https://t.co/vOx9Aciknn,1
339,8 Depression Myths We Need To Stop Believing... https://t.co/mD3plGGiG9 https://t.co/5QHBdmlYlr,-1
340,8 Depression Myths We Need To Stop Believing... https://t.co/TqOtPBiMBa https://t.co/MZJiZoMVCp,-1
341,8 Depression Myths We Need To Stop Believing... https://t.co/0KFodyVl68 https://t.co/jTrAIzcKJt,-1
342,RT @FAC7S: 8 Depression Myths We Need To Stop Believing... https://t.co/zvv08mhQHE https://t.co/2tbg6r44z1,-1
343,8 Depression Myths We Need To Stop Believing... https://t.co/xJJzdef57u https://t.co/4DQC1puY5Z,-1
344,"RT @KB_Intl: Great article @jenniferabrams! A concise primer for all of your great work for our ""divers"" @NISChina #taketheplunge https://t…",0
345,When someone says 'don't be anxious' and your anxiety is cured https://t.co/PlyJX1mIZz,-1
346,8 Depression Myths We Need To Stop Believing... https://t.co/p1wXsly9N1 https://t.co/QGA1AMu9OC,-1
347,8 Depression Myths We Need To Stop Believing... https://t.co/UWb8zZEfE8 https://t.co/xOA5uF4Rbt,-1
348,"@elinbenja Off subject, what do you do in mental health? I work in mental health here in the states.",1
349,GMHC opens Carl Jacobs Mental Health Clinic https://t.co/uKB0cutAfr #dino_71pgh #LGBT,0
350,RT @SlothBoiii: Cracking open a cold can of depression not with the boys tho I don't have any friends,-1
351,Lol @ my emotions and anxiety always screwing up everything,-1
352,"RT @sadserver: following extreme anxiety that something will eventually go wrong, the feeling of relief when it finally does.

that is #cov…",-1
353,my ult rarepair finally got a new fic and it's unrequited bullshit + ooc This is why i have depression,-1
354,Is it clinical? https://t.co/eQnKHGi5tS,0
355,#Anxiety #anxietyproblems https://t.co/2cOCr68zU0,-1
356,"I am an anxious, awkward human string bean PLEASE GIVE ME A CHANCE https://t.co/PDh2xadFvT",-1
357,RT @so_vietbitch: why do asian parents think yelling is gonna fix anything all it does is instill fear and anxiety in your fucking children,-1
358,@GiannaGracee It's not bad at all and I'm afraid of needles the scariest part for me is when they're both touching… https://t.co/ZgFy0bssYX,-1
359,i’m at the “make a Bitmoji while eating a banana in silence�? stage of dealing with my generalized anxiety disorder.,-1
360,highkey surprised at how high my abstractness + anxiety is but ok,-1
361,maybe i shoudl consider that group therapy the mental health nurse told me about like ill probs refuse to talk to them but eh,-1
362,@annadeng_ Mental and physical health is more important than homework.,1
363,RT @stellification: @SammRuger @MCD_MiamiValley I only have $.99 😔 guess I have to have crippling depression forever,-1
364,"RT @mrsv__: So if anyone would like to help D1 move out, that'd be great! https://t.co/xo5ufPWnY8",1
365,"with someone when you're battling with depression every day, and I wish  more people in my life could understand that.",-1
366,Try it often https://t.co/joImsmBYNS,0
367,"📉: my mental health no thanks to that flaming cheetoh we're forced to call ""president""",0
368,RT @SwizzyWrightt: Maybe if I fall in love with my anxiety it will leave me too,-1
369,It's why you'll rarely see people talking or writing about depression from inside of an occurrence. You lose all signal.,-1
370,"O Allah, I take refuge in You from anxiety and sorrow, weakness and laziness, miserliness and cowardice, the burden of debts.",-1
371,Anxiety is through the roof. Already in bed. Going to dive into YouTube or Netflix until I pass out in like 4 hours bye,0
372,anxiety #art #artist #abstract #abstractpainting #abstractart #acrylics #acrylicpainting https://t.co/XVvvzka8Uw https://t.co/YVYfHDhPtp,1
373,RT @eIenaIvarez: ''i'm a gay female minority so anxiety and depression are my two best friends'' it's getting real https://t.co/stoKGENetr,1
374,RT @fit_with_hips: RT if youre vegan and dont have deficiencies https://t.co/2L1PRcodW1,0
375,That's my opinion and I'm sticking to it. 😛 https://t.co/rGHkSwHXeP,0
376,"I finally told my mom I have BPD today

She looked at me like ""okay... sure...""

Lol no one ever takes my mental health seriously",-1
377,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,-1
378,"RT @meanpIastic: Me just ignoring my responsibilities and allowing depression, and anxiety take over my life https://t.co/sKLEoKIPA7",-1
379,RT @youngbabycoco: Stfu bitch https://t.co/DFwdVaE2M1,0
380,@0xGradius @badthingsdaily wtf. I'm not even in the infosec industry and these tweets give me anxiety!!,-1
381,"@whoismaryboo bc every1 is using twitter as a substitute for irl meaningful bonds, which means st is preventing the… https://t.co/Chv8IZ832W",1
382,RT @SenHannahBeth: Great discussion with local mental health advocates today. Time to get mental health issues out of the shadows and… ,1
383,Anxiety be like that one friend that always bugs you but has no clue they're driving you up the wall.,1
384,speaking negatively about anything that bothers me always gives me real bad anxiety cos of the off chance Im wrong and instead of everyone-,-1
385,Might have to take a break from social media man...this depression too real,-1
386,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/XZXwl9pEhx,-1
387,RT @nosebleed4ever: Thought I had seasonal depression but nope this bitch is all year round,-1
388,"RT @JanvierNoir: #Sense8 wrote about drug addiction, depression, transgender issues, family ties in beautiful ways and vivid storytelling.",0
389,@kerriburn @lilspunky101 @Koohyar @realDonaldTrump @POTUS Maybe because he’s a racist fuck who doesn’t care for any… https://t.co/ljTrbFtS9Z,-1
